# Experiment IPTS-36119 Run 221469				
# Reduction 2.6.0				
# Run title: Air Ir Si-221469-1.				
# Run start time: 2025-09-12T20:08:58.447638667				
# Reduction time: Mon Jan  5 15:10:19 2026				
# Q summing: False				
# TOF weighted: False				
# Bck in Q: False				
# Theta offset: 0.0				
# DataRun   NormRun   TwoTheta(deg)  LambdaMin(A)   LambdaMax(A) Qmin(1/A)    Qmax(1/A)    SF_A         SF_B				
# 221469    221463    0.89984        2.55214        9.31532      0.0105       0.0386       4.0          0.0         				
# 221470    221464    2.39998        2.55214        9.69814      0.0271       0.1031       25.0         0.0         				
# 221471    221465    7.00194        2.55214        9.69814      0.0791       0.3006       169.0        0.0         				
#	Q [1/Angstrom]	R	dR	dQ
0.010811398	1.039203243	0.040478859	0.000472837	
0.010919512	0.995416094	0.036468846	0.000477566	
0.011028707	0.988190034	0.035429127	0.000482341	
0.011138994	1.039378164	0.036549966	0.000487165	
0.011250384	1.001319813	0.033981482	0.000492036	
0.011362888	0.984517674	0.033096493	0.000496957	
0.011476517	0.966574311	0.03163841	0.000501926	
0.011591282	0.995600569	0.031798329	0.000506946	
0.011707195	0.894623878	0.027769021	0.000512015	
0.011824267	0.935697672	0.028646996	0.000517135	
0.011942509	0.999515763	0.030156287	0.000522307	
0.012061934	1.002710516	0.029975408	0.00052753	
0.012182554	0.994546735	0.028797913	0.000532805	
0.012304379	1.002436775	0.028492123	0.000538133	
0.012427423	1.054494971	0.029918291	0.000543514	
0.012551697	0.981202991	0.026693598	0.000548949	
0.012677214	0.992638137	0.026545694	0.000554439	
0.012803986	0.975993705	0.025657591	0.000559983	
0.012932026	0.969950177	0.024995987	0.000565583	
0.013061346	0.953731912	0.023976974	0.000571239	
0.01319196	1.026307155	0.02561041	0.000576951	
0.01332388	0.965650658	0.023343229	0.000582721	
0.013457118	1.004811522	0.024340522	0.000588548	
0.013591689	0.977422223	0.022893865	0.000594434	
0.013727606	0.994149329	0.023074857	0.000600378	
0.013864882	0.978243492	0.022118626	0.000606382	
0.014003531	0.994738551	0.022167718	0.000612446	
0.014143567	0.968943539	0.021058384	0.00061857	
0.014285002	1.007844769	0.021713352	0.000624756	
0.014427852	0.989241617	0.020677595	0.000631003	
0.014572131	0.987348213	0.020428464	0.000637313	
0.014717852	0.991449777	0.020232918	0.000643686	
0.014865031	1.015090484	0.020448815	0.000650123	
0.015013681	0.956127929	0.018776304	0.000656625	
0.015163818	1.015567441	0.019866246	0.000663191	
0.015315456	1.002844696	0.019143157	0.000669823	
0.01546861	0.98208653	0.018451673	0.000676521	
0.015623297	0.979334803	0.01801083	0.000683286	
0.01577953	0.959342751	0.017272899	0.000690119	
0.015937325	0.971542777	0.017527708	0.00069702	
0.016096698	0.93141213	0.016294996	0.00070399	
0.016257665	0.945215014	0.016228007	0.00071103	
0.016420242	0.997744808	0.017060963	0.000718141	
0.016584444	0.957232327	0.016068792	0.000725322	
0.016750289	0.939294576	0.015348189	0.000732575	
0.016917791	0.95508471	0.015560413	0.000739901	
0.017086969	0.918058978	0.014643464	0.0007473	
0.017257839	0.94885043	0.014955816	0.000754773	
0.017430417	0.972778962	0.015168905	0.000762321	
0.017604722	0.937842693	0.014370726	0.000769944	
0.017780769	0.929543099	0.014041749	0.000777643	
0.017958577	0.899238503	0.013404603	0.00078542	
0.018138162	0.873070343	0.012828805	0.000793274	
0.018319544	0.869233831	0.012620073	0.000801207	
0.018502739	0.868581518	0.012854248	0.000809219	
0.018687767	0.808448742	0.011915563	0.000817311	
0.018874644	0.793733141	0.011200865	0.000825484	
0.019063391	0.747075822	0.010548761	0.000833739	
0.019254025	0.690162954	0.009824759	0.000842076	
0.019446565	0.597804494	0.00854884	0.000850497	
0.019641031	0.510524402	0.007500096	0.000859002	
0.019837441	0.398882376	0.006087892	0.000867592	
0.020035815	0.298984023	0.00495544	0.000876268	
0.020236174	0.211825857	0.003983895	0.000885031	
0.020438535	0.143978761	0.002951549	0.000893881	
0.020642921	0.109112619	0.002410207	0.00090282	
0.02084935	0.092484902	0.002165027	0.000911848	
0.021057843	0.110403285	0.00237029	0.000920966	
0.021268422	0.131295706	0.002656048	0.000930176	
0.021481106	0.159893076	0.003004217	0.000939478	
0.021695917	0.180249981	0.00319684	0.000948873	
0.021912876	0.198201075	0.003370367	0.000958361	
0.022132005	0.196386331	0.003350597	0.000967945	
0.022353325	0.201359322	0.003379326	0.000977624	
0.022576858	0.189270358	0.003218832	0.000987401	
0.022802627	0.174526272	0.003027134	0.000997275	
0.023030653	0.159425096	0.002841015	0.001007247	
0.02326096	0.137681596	0.002588295	0.00101732	
0.023493569	0.111279627	0.002265194	0.001027493	
0.023728505	0.088356155	0.001949786	0.001037768	
0.02396579	0.065458738	0.00161968	0.001048146	
0.024205448	0.048041694	0.00135104	0.001058627	
0.024447502	0.032730184	0.001141168	0.001069214	
0.024691977	0.019980753	0.000921619	0.001079906	
0.024938897	0.01587489	0.000774636	0.001090705	
0.025188286	0.013181032	0.000703387	0.001101612	
0.025440169	0.01511297	0.000759974	0.001112628	
0.025694571	0.02173631	0.000889309	0.001123754	
0.025951516	0.027300804	0.000989129	0.001134992	
0.026211032	0.031813015	0.001051445	0.001146342	
0.026473142	0.04051168	0.00118746	0.001157805	
0.026737873	0.044310965	0.001236748	0.001169383	
0.027005252	0.050542117	0.001325859	0.001181077	
0.027275305	0.052674484	0.001338269	0.001192888	
0.027548058	0.053956938	0.001332935	0.001204817	
0.027548058	0.053135674	0.002577148	0.001206339	
0.027823538	0.051063472	0.001302579	0.001216865	
0.027823538	0.054529228	0.001973545	0.001218402	
0.028101774	0.05028817	0.00127313	0.001229033	
0.028101774	0.049909464	0.00169081	0.001230586	
0.028382791	0.046754449	0.001587748	0.001242892	
0.028382791	0.045627251	0.0011995	0.001241324	
0.028666619	0.038607412	0.001084724	0.001253737	
0.028666619	0.040003714	0.001336593	0.001255321	
0.028953285	0.034770946	0.001154541	0.001267874	
0.028953285	0.031200475	0.000968517	0.001266274	
0.029242818	0.025767989	0.000874794	0.001278937	
0.029242818	0.0277418	0.000941817	0.001280553	
0.029535246	0.02036131	0.000686323	0.001293358	
0.029535246	0.020106737	0.000767855	0.001291726	
0.029830599	0.014607411	0.000645318	0.001304644	
0.029830599	0.014317255	0.000513596	0.001306292	
0.030128905	0.009657798	0.000378105	0.001319355	
0.030128905	0.011225741	0.000555574	0.00131769	
0.030430194	0.007071614	0.000440022	0.001330867	
0.030430194	0.006127559	0.000275727	0.001332548	
0.030734496	0.003418621	0.000184494	0.001345874	
0.030734496	0.005407003	0.00039088	0.001344176	
0.031041841	0.004484913	0.000338575	0.001357617	
0.031041841	0.002642432	0.000158428	0.001359333	
0.031352259	0.002036208	0.000130777	0.001372926	
0.031352259	0.003637146	0.000313105	0.001371194	
0.031665782	0.005542677	0.000377093	0.001384906	
0.031665782	0.00308069	0.000171868	0.001386655	
0.03198244	0.004960123	0.000215407	0.001400522	
0.03198244	0.006584744	0.000412643	0.001398755	
0.032302264	0.008498327	0.000460733	0.001412742	
0.032302264	0.007453511	0.000279479	0.001414527	
0.032625287	0.010082204	0.000335671	0.001428672	
0.032625287	0.010514822	0.000510213	0.00142687	
0.03295154	0.012377269	0.000571267	0.001441138	
0.03295154	0.012218049	0.000379287	0.001442959	
0.033281055	0.013012365	0.000381855	0.001457389	
0.033281055	0.014481648	0.000603737	0.00145555	
0.033613866	0.015409738	0.000623168	0.001470105	
0.033613866	0.014872501	0.000425784	0.001471963	
0.033950004	0.016183699	0.000441716	0.001486682	
0.033950004	0.015743746	0.000635952	0.001484806	
0.034289504	0.014828151	0.000618624	0.001499654	
0.034289504	0.016261811	0.000436028	0.001501549	
0.034632399	0.015546612	0.000418298	0.001516564	
0.034632399	0.01349857	0.000599086	0.001514651	
0.034978723	0.013642146	0.000617569	0.001529797	
0.034978723	0.013866672	0.000371331	0.00153173	
0.035328511	0.012732957	0.000343316	0.001547047	
0.035328511	0.011256383	0.000557781	0.001545095	
0.035681796	0.010228077	0.000517887	0.001560546	
0.035681796	0.010095533	0.000284217	0.001562518	
0.036038614	0.007864731	0.000228763	0.001578143	
0.036038614	0.008101752	0.000470964	0.001576152	
0.036399	0.005875328	0.000392662	0.001591913	
0.036399	0.005634916	0.000183403	0.001593924	
0.03676299	0.003901152	0.000140365	0.001609864	
0.03676299	0.004547146	0.000353657	0.001607832	
0.03713062	0.003275177	0.00027977	0.001623911	
0.03713062	0.002478113	0.000105498	0.001625962	
0.037501926	0.00146503	7.92324E-05	0.001642222	
0.037501926	0.002627574	0.000256735	0.00164015	
0.037876945	0.000915609	5.7751E-05	0.001658644	
0.037876945	0.001913828	0.000215756	0.001656551	
0.038255715	0.001452178	0.000205616	0.001673117	
0.038255715	0.000892022	6.00221E-05	0.001675231	
0.038638272	0.001246688	6.6637E-05	0.001691983	
0.039024654	0.002091624	8.75879E-05	0.001708903	
0.039414901	0.002841061	0.000103408	0.001725992	
0.03980905	0.003678271	0.000119386	0.001743252	
0.04020714	0.004390519	0.000129166	0.001760684	
0.040609212	0.005420894	0.000147966	0.001778291	
0.041015304	0.005297926	0.000141016	0.001796074	
0.041425457	0.005791726	0.000147346	0.001814035	
0.041839712	0.005317849	0.000137918	0.001832175	
0.042258109	0.004650822	0.000125708	0.001850497	
0.04268069	0.004241662	0.000115732	0.001869002	
0.043107497	0.003123589	9.32715E-05	0.001887692	
0.043538572	0.00232718	7.67527E-05	0.001906569	
0.043973957	0.001590092	6.17883E-05	0.001925634	
0.044413697	0.001045285	4.73697E-05	0.001944891	
0.044857834	0.000706716	3.8593E-05	0.00196434	
0.045306412	0.000473007	3.19828E-05	0.001983983	
0.045759476	0.000525885	3.1859E-05	0.002003823	
0.046217071	0.000743369	3.85839E-05	0.002023861	
0.046679242	0.000993725	4.36899E-05	0.0020441	
0.047146034	0.001410267	5.18354E-05	0.002064541	
0.047617495	0.001790631	5.88007E-05	0.002085186	
0.04809367	0.001942241	6.05617E-05	0.002106038	
0.048574606	0.002043605	6.08147E-05	0.002127098	
0.049060352	0.002104727	6.1557E-05	0.002148369	
0.049550956	0.002009692	6.08482E-05	0.002169853	
0.050046465	0.001752103	5.38991E-05	0.002191552	
0.05054693	0.001571973	4.9349E-05	0.002213467	
0.051052399	0.00109841	3.96853E-05	0.002235602	
0.051562923	0.000770955	3.25474E-05	0.002257958	
0.052078553	0.000575161	2.78348E-05	0.002280537	
0.052599338	0.000389119	2.21023E-05	0.002303343	
0.053125331	0.000304427	2.06589E-05	0.002326376	
0.053656585	0.00032715	2.01782E-05	0.00234964	
